sample_id,device_id,cache_index,victim_clean_correct,evaluator_clean_correct,dual_clean_correct,selected
wifib|device=1|capture=23Jan|frame=2250|row=1954,1,1954,True,True,True,False
wifib|device=1|capture=23Jan|frame=2726|row=2376,1,2376,True,True,True,False
wifib|device=1|capture=23Jan|frame=2480|row=2168,1,2168,True,True,True,False
wifib|device=1|capture=23Jan|frame=2214|row=1924,1,1924,True,True,True,False
wifib|device=1|capture=23Jan|frame=2456|row=2148,1,2148,True,True,True,False
wifib|device=1|capture=23Jan|frame=2709|row=2363,1,2363,False,True,False,False
wifib|device=1|capture=23Jan|frame=2412|row=2110,1,2110,True,True,True,False
wifib|device=1|capture=23Jan|frame=2327|row=2027,1,2027,True,True,True,False
wifib|device=1|capture=23Jan|frame=2599|row=2263,1,2263,True,True,True,False
wifib|device=1|capture=23Jan|frame=2544|row=2216,1,2216,True,True,True,False
wifib|device=1|capture=23Jan|frame=2549|row=2221,1,2221,True,True,True,False
wifib|device=1|capture=23Jan|frame=2581|row=2247,1,2247,True,True,True,False
wifib|device=1|capture=23Jan|frame=2761|row=2407,1,2407,True,True,True,False
wifib|device=1|capture=23Jan|frame=2216|row=1926,1,1926,True,True,True,False
wifib|device=1|capture=23Jan|frame=2664|row=2324,1,2324,True,True,True,False
wifib|device=1|capture=23Jan|frame=2584|row=2250,1,2250,True,True,True,False
wifib|device=1|capture=23Jan|frame=2266|row=1970,1,1970,True,True,True,False
wifib|device=1|capture=23Jan|frame=2259|row=1963,1,1963,True,True,True,False
wifib|device=1|capture=23Jan|frame=2578|row=2244,1,2244,True,True,True,False
wifib|device=1|capture=23Jan|frame=2561|row=2229,1,2229,True,True,True,False
wifib|device=1|capture=23Jan|frame=2742|row=2392,1,2392,True,True,True,False
wifib|device=1|capture=23Jan|frame=2539|row=2213,1,2213,True,True,True,False
wifib|device=1|capture=23Jan|frame=2252|row=1956,1,1956,True,True,True,False
wifib|device=1|capture=23Jan|frame=2465|row=2155,1,2155,True,True,True,False
wifib|device=1|capture=23Jan|frame=2686|row=2344,1,2344,True,True,True,False
wifib|device=1|capture=23Jan|frame=2591|row=2255,1,2255,True,True,True,False
wifib|device=1|capture=23Jan|frame=2170|row=1894,1,1894,True,True,True,False
wifib|device=1|capture=23Jan|frame=2353|row=2053,1,2053,False,False,False,False
wifib|device=1|capture=23Jan|frame=2625|row=2285,1,2285,True,True,True,False
wifib|device=1|capture=23Jan|frame=2374|row=2072,1,2072,True,True,True,False
wifib|device=1|capture=23Jan|frame=2295|row=1995,1,1995,True,True,True,False
wifib|device=1|capture=23Jan|frame=2215|row=1925,1,1925,True,True,True,False
wifib|device=1|capture=23Jan|frame=2650|row=2310,1,2310,True,True,True,False
wifib|device=1|capture=23Jan|frame=2553|row=2225,1,2225,True,True,True,False
wifib|device=1|capture=23Jan|frame=2467|row=2157,1,2157,True,True,True,False
wifib|device=1|capture=23Jan|frame=2358|row=2058,1,2058,True,True,True,False
wifib|device=1|capture=23Jan|frame=2264|row=1968,1,1968,True,True,True,False
wifib|device=1|capture=23Jan|frame=2344|row=2044,1,2044,True,True,True,False
wifib|device=1|capture=23Jan|frame=2725|row=2375,1,2375,True,True,True,False
wifib|device=1|capture=23Jan|frame=2224|row=1934,1,1934,True,True,True,False
wifib|device=1|capture=23Jan|frame=2660|row=2320,1,2320,True,True,True,False
wifib|device=1|capture=23Jan|frame=2349|row=2049,1,2049,True,True,True,False
wifib|device=1|capture=23Jan|frame=2630|row=2290,1,2290,True,True,True,False
wifib|device=1|capture=23Jan|frame=2332|row=2032,1,2032,True,True,True,False
wifib|device=1|capture=23Jan|frame=2741|row=2391,1,2391,True,True,True,False
wifib|device=1|capture=23Jan|frame=2418|row=2114,1,2114,True,True,True,False
wifib|device=1|capture=23Jan|frame=2430|row=2126,1,2126,True,True,True,False
wifib|device=1|capture=23Jan|frame=2656|row=2316,1,2316,True,True,True,False
wifib|device=1|capture=23Jan|frame=2758|row=2404,1,2404,True,True,True,False
wifib|device=1|capture=23Jan|frame=2369|row=2067,1,2067,True,True,True,False
wifib|device=1|capture=23Jan|frame=2270|row=1974,1,1974,True,True,True,False
wifib|device=1|capture=23Jan|frame=2464|row=2154,1,2154,True,True,True,False
wifib|device=1|capture=23Jan|frame=2345|row=2045,1,2045,True,True,True,False
wifib|device=1|capture=23Jan|frame=2629|row=2289,1,2289,True,True,True,False
wifib|device=1|capture=23Jan|frame=2728|row=2378,1,2378,True,True,True,False
wifib|device=1|capture=23Jan|frame=2706|row=2360,1,2360,True,True,True,False
wifib|device=1|capture=23Jan|frame=2606|row=2270,1,2270,True,True,True,False
wifib|device=1|capture=23Jan|frame=2697|row=2353,1,2353,True,True,True,False
wifib|device=1|capture=23Jan|frame=2457|row=2149,1,2149,True,True,True,False
wifib|device=1|capture=23Jan|frame=2390|row=2088,1,2088,True,True,True,False
wifib|device=1|capture=23Jan|frame=2679|row=2337,1,2337,True,True,True,False
wifib|device=1|capture=23Jan|frame=2554|row=2226,1,2226,True,True,True,False
wifib|device=1|capture=23Jan|frame=2409|row=2107,1,2107,True,True,True,False
wifib|device=1|capture=23Jan|frame=2425|row=2121,1,2121,True,True,True,False
wifib|device=1|capture=23Jan|frame=2631|row=2291,1,2291,True,True,True,False
wifib|device=1|capture=23Jan|frame=2484|row=2172,1,2172,True,True,True,False
wifib|device=1|capture=23Jan|frame=2609|row=2273,1,2273,True,True,True,False
wifib|device=1|capture=23Jan|frame=2696|row=2352,1,2352,True,True,True,False
wifib|device=1|capture=23Jan|frame=2689|row=2347,1,2347,True,True,True,False
wifib|device=1|capture=23Jan|frame=2530|row=2208,1,2208,True,True,True,False
wifib|device=1|capture=23Jan|frame=2634|row=2294,1,2294,True,True,True,False
wifib|device=1|capture=23Jan|frame=2329|row=2029,1,2029,True,True,True,False
wifib|device=1|capture=23Jan|frame=2381|row=2079,1,2079,True,True,True,False
wifib|device=1|capture=23Jan|frame=2757|row=2403,1,2403,True,True,True,False
wifib|device=1|capture=23Jan|frame=2333|row=2033,1,2033,True,True,True,False
wifib|device=1|capture=23Jan|frame=2566|row=2234,1,2234,True,True,True,False
wifib|device=1|capture=23Jan|frame=2582|row=2248,1,2248,True,True,True,False
wifib|device=1|capture=23Jan|frame=2325|row=2025,1,2025,True,True,True,False
wifib|device=1|capture=23Jan|frame=2267|row=1971,1,1971,True,True,True,False
wifib|device=1|capture=23Jan|frame=2287|row=1987,1,1987,True,True,True,False
wifib|device=1|capture=23Jan|frame=2201|row=1915,1,1915,True,True,True,False
wifib|device=1|capture=23Jan|frame=2536|row=2212,1,2212,True,True,True,False
wifib|device=4|capture=23Jan|frame=2700|row=2454,4,30464,True,True,True,True
wifib|device=4|capture=23Jan|frame=2174|row=1966,4,29976,True,True,True,True
wifib|device=4|capture=23Jan|frame=2268|row=2048,4,30058,True,True,True,True
wifib|device=4|capture=23Jan|frame=2455|row=2215,4,30225,True,True,True,True
wifib|device=4|capture=23Jan|frame=2493|row=2253,4,30263,True,True,True,True
wifib|device=4|capture=23Jan|frame=2171|row=1963,4,29973,True,True,True,True
wifib|device=4|capture=23Jan|frame=2574|row=2330,4,30340,True,True,True,True
wifib|device=4|capture=23Jan|frame=2465|row=2225,4,30235,True,True,True,True
wifib|device=4|capture=23Jan|frame=2507|row=2267,4,30277,True,True,True,True
wifib|device=4|capture=23Jan|frame=2414|row=2180,4,30190,True,True,True,True
wifib|device=4|capture=23Jan|frame=2237|row=2021,4,30031,True,True,True,False
wifib|device=4|capture=23Jan|frame=2201|row=1991,4,30001,True,True,True,False
wifib|device=4|capture=23Jan|frame=2503|row=2263,4,30273,True,True,True,False
wifib|device=4|capture=23Jan|frame=2475|row=2235,4,30245,True,True,True,False
wifib|device=4|capture=23Jan|frame=2616|row=2372,4,30382,True,True,True,False
wifib|device=4|capture=23Jan|frame=2696|row=2450,4,30460,True,True,True,False
wifib|device=4|capture=23Jan|frame=2712|row=2466,4,30476,True,True,True,False
wifib|device=4|capture=23Jan|frame=2400|row=2168,4,30178,True,True,True,False
wifib|device=4|capture=23Jan|frame=2656|row=2412,4,30422,True,True,True,False
wifib|device=4|capture=23Jan|frame=2608|row=2364,4,30374,True,True,True,False
wifib|device=4|capture=23Jan|frame=2449|row=2209,4,30219,True,True,True,False
wifib|device=4|capture=23Jan|frame=2355|row=2129,4,30139,True,True,True,False
wifib|device=4|capture=23Jan|frame=2358|row=2132,4,30142,True,True,True,False
wifib|device=4|capture=23Jan|frame=2189|row=1981,4,29991,True,True,True,False
wifib|device=4|capture=23Jan|frame=2363|row=2137,4,30147,True,True,True,False
wifib|device=4|capture=23Jan|frame=2562|row=2318,4,30328,True,True,True,False
wifib|device=4|capture=23Jan|frame=2691|row=2445,4,30455,True,True,True,False
wifib|device=4|capture=23Jan|frame=2752|row=2504,4,30514,True,True,True,False
wifib|device=4|capture=23Jan|frame=2183|row=1975,4,29985,True,True,True,False
wifib|device=4|capture=23Jan|frame=2753|row=2505,4,30515,True,True,True,False
wifib|device=4|capture=23Jan|frame=2228|row=2012,4,30022,True,True,True,False
wifib|device=4|capture=23Jan|frame=2192|row=1984,4,29994,True,True,True,False
wifib|device=4|capture=23Jan|frame=2460|row=2220,4,30230,True,True,True,False
wifib|device=4|capture=23Jan|frame=2622|row=2378,4,30388,True,True,True,False
wifib|device=4|capture=23Jan|frame=2456|row=2216,4,30226,True,True,True,False
wifib|device=4|capture=23Jan|frame=2207|row=1997,4,30007,True,True,True,False
wifib|device=4|capture=23Jan|frame=2178|row=1970,4,29980,True,True,True,False
wifib|device=4|capture=23Jan|frame=2423|row=2187,4,30197,True,True,True,False
wifib|device=4|capture=23Jan|frame=2380|row=2150,4,30160,True,True,True,False
wifib|device=4|capture=23Jan|frame=2303|row=2079,4,30089,True,True,True,False
wifib|device=4|capture=23Jan|frame=2267|row=2047,4,30057,True,True,True,False
wifib|device=4|capture=23Jan|frame=2308|row=2084,4,30094,True,True,True,False
wifib|device=4|capture=23Jan|frame=2524|row=2284,4,30294,True,True,True,False
wifib|device=4|capture=23Jan|frame=2245|row=2029,4,30039,True,True,True,False
wifib|device=4|capture=23Jan|frame=2431|row=2193,4,30203,True,True,True,False
wifib|device=4|capture=23Jan|frame=2419|row=2185,4,30195,True,True,True,False
wifib|device=4|capture=23Jan|frame=2498|row=2258,4,30268,True,True,True,False
wifib|device=4|capture=23Jan|frame=2464|row=2224,4,30234,True,True,True,False
wifib|device=4|capture=23Jan|frame=2282|row=2062,4,30072,True,True,True,False
wifib|device=4|capture=23Jan|frame=2692|row=2446,4,30456,True,True,True,False
wifib|device=4|capture=23Jan|frame=2613|row=2369,4,30379,True,True,True,False
wifib|device=4|capture=23Jan|frame=2173|row=1965,4,29975,True,True,True,False
wifib|device=4|capture=23Jan|frame=2341|row=2115,4,30125,True,True,True,False
wifib|device=4|capture=23Jan|frame=2383|row=2153,4,30163,True,True,True,False
wifib|device=4|capture=23Jan|frame=2294|row=2072,4,30082,True,True,True,False
wifib|device=4|capture=23Jan|frame=2265|row=2045,4,30055,True,True,True,False
wifib|device=4|capture=23Jan|frame=2609|row=2365,4,30375,True,True,True,False
wifib|device=4|capture=23Jan|frame=2698|row=2452,4,30462,True,True,True,False
wifib|device=4|capture=23Jan|frame=2468|row=2228,4,30238,True,True,True,False
wifib|device=4|capture=23Jan|frame=2701|row=2455,4,30465,True,True,True,False
wifib|device=4|capture=23Jan|frame=2443|row=2203,4,30213,True,True,True,False
wifib|device=4|capture=23Jan|frame=2376|row=2146,4,30156,True,True,True,False
wifib|device=4|capture=23Jan|frame=2411|row=2177,4,30187,True,True,True,False
wifib|device=4|capture=23Jan|frame=2410|row=2176,4,30186,True,True,True,False
wifib|device=4|capture=23Jan|frame=2457|row=2217,4,30227,True,True,True,False
wifib|device=4|capture=23Jan|frame=2653|row=2409,4,30419,True,True,True,False
wifib|device=4|capture=23Jan|frame=2749|row=2501,4,30511,True,True,True,False
wifib|device=4|capture=23Jan|frame=2504|row=2264,4,30274,True,True,True,False
wifib|device=4|capture=23Jan|frame=2702|row=2456,4,30466,True,True,True,False
wifib|device=4|capture=23Jan|frame=2316|row=2092,4,30102,True,True,True,False
wifib|device=4|capture=23Jan|frame=2225|row=2009,4,30019,True,True,True,False
wifib|device=4|capture=23Jan|frame=2499|row=2259,4,30269,True,True,True,False
wifib|device=4|capture=23Jan|frame=2227|row=2011,4,30021,True,True,True,False
wifib|device=4|capture=23Jan|frame=2678|row=2432,4,30442,True,True,True,False
wifib|device=4|capture=23Jan|frame=2604|row=2360,4,30370,True,True,True,False
wifib|device=4|capture=23Jan|frame=2313|row=2089,4,30099,True,True,True,False
wifib|device=4|capture=23Jan|frame=2558|row=2314,4,30324,True,True,True,False
wifib|device=4|capture=23Jan|frame=2713|row=2467,4,30477,True,True,True,False
wifib|device=4|capture=23Jan|frame=2598|row=2354,4,30364,True,True,True,False
wifib|device=4|capture=23Jan|frame=2435|row=2197,4,30207,True,True,True,False
wifib|device=4|capture=23Jan|frame=2430|row=2192,4,30202,True,True,True,False
wifib|device=4|capture=23Jan|frame=2172|row=1964,4,29974,True,True,True,False
wifib|device=4|capture=23Jan|frame=2375|row=2145,4,30155,True,True,True,False
wifib|device=4|capture=23Jan|frame=2298|row=2074,4,30084,True,True,True,False
wifib|device=4|capture=23Jan|frame=2697|row=2451,4,30461,True,True,True,False
wifib|device=4|capture=23Jan|frame=2708|row=2462,4,30472,True,True,True,False
wifib|device=4|capture=23Jan|frame=2614|row=2370,4,30380,True,True,True,False
wifib|device=4|capture=23Jan|frame=2297|row=2073,4,30083,True,True,True,False
wifib|device=4|capture=23Jan|frame=2630|row=2386,4,30396,True,True,True,False
wifib|device=4|capture=23Jan|frame=2631|row=2387,4,30397,True,True,True,False
wifib|device=4|capture=23Jan|frame=2590|row=2346,4,30356,True,True,True,False
wifib|device=4|capture=23Jan|frame=2179|row=1971,4,29981,True,True,True,False
wifib|device=4|capture=23Jan|frame=2387|row=2157,4,30167,True,True,True,False
wifib|device=4|capture=23Jan|frame=2744|row=2496,4,30506,True,True,True,False
wifib|device=4|capture=23Jan|frame=2453|row=2213,4,30223,True,True,True,False
wifib|device=4|capture=23Jan|frame=2436|row=2198,4,30208,True,True,True,False
wifib|device=4|capture=23Jan|frame=2687|row=2441,4,30451,True,True,True,False
wifib|device=4|capture=23Jan|frame=2585|row=2341,4,30351,True,True,True,False
wifib|device=4|capture=23Jan|frame=2706|row=2460,4,30470,True,True,True,False
wifib|device=4|capture=23Jan|frame=2577|row=2333,4,30343,True,True,True,False
wifib|device=4|capture=23Jan|frame=2495|row=2255,4,30265,True,True,True,False
wifib|device=4|capture=23Jan|frame=2469|row=2229,4,30239,True,True,True,False
wifib|device=4|capture=23Jan|frame=2550|row=2308,4,30318,True,True,True,False
wifib|device=4|capture=23Jan|frame=2730|row=2484,4,30494,True,True,True,False
wifib|device=4|capture=23Jan|frame=2269|row=2049,4,30059,True,True,True,False
wifib|device=4|capture=23Jan|frame=2393|row=2163,4,30173,True,True,True,False
wifib|device=4|capture=23Jan|frame=2216|row=2002,4,30012,True,True,True,False
wifib|device=4|capture=23Jan|frame=2602|row=2358,4,30368,True,True,True,False
wifib|device=4|capture=23Jan|frame=2496|row=2256,4,30266,True,True,True,False
wifib|device=4|capture=23Jan|frame=2452|row=2212,4,30222,True,True,True,False
wifib|device=4|capture=23Jan|frame=2406|row=2172,4,30182,True,True,True,False
wifib|device=4|capture=23Jan|frame=2260|row=2040,4,30050,True,True,True,False
wifib|device=4|capture=23Jan|frame=2275|row=2055,4,30065,True,True,True,False
wifib|device=4|capture=23Jan|frame=2532|row=2292,4,30302,True,True,True,False
wifib|device=4|capture=23Jan|frame=2572|row=2328,4,30338,True,True,True,False
wifib|device=4|capture=23Jan|frame=2447|row=2207,4,30217,True,True,True,False
wifib|device=4|capture=23Jan|frame=2276|row=2056,4,30066,True,True,True,False
wifib|device=4|capture=23Jan|frame=2505|row=2265,4,30275,True,True,True,False
wifib|device=4|capture=23Jan|frame=2408|row=2174,4,30184,True,True,True,False
wifib|device=4|capture=23Jan|frame=2709|row=2463,4,30473,True,True,True,False
wifib|device=4|capture=23Jan|frame=2211|row=2001,4,30011,True,True,True,False
wifib|device=4|capture=23Jan|frame=2232|row=2016,4,30026,True,True,True,False
wifib|device=4|capture=23Jan|frame=2654|row=2410,4,30420,True,True,True,False
wifib|device=4|capture=23Jan|frame=2600|row=2356,4,30366,True,True,True,False
wifib|device=4|capture=23Jan|frame=2345|row=2119,4,30129,True,True,True,False
wifib|device=4|capture=23Jan|frame=2451|row=2211,4,30221,True,True,True,False
wifib|device=4|capture=23Jan|frame=2471|row=2231,4,30241,True,True,True,False
wifib|device=4|capture=23Jan|frame=2299|row=2075,4,30085,True,True,True,False
wifib|device=4|capture=23Jan|frame=2513|row=2273,4,30283,True,True,True,False
wifib|device=4|capture=23Jan|frame=2378|row=2148,4,30158,True,True,True,False
wifib|device=4|capture=23Jan|frame=2699|row=2453,4,30463,True,True,True,False
wifib|device=4|capture=23Jan|frame=2576|row=2332,4,30342,True,True,True,False
wifib|device=4|capture=23Jan|frame=2595|row=2351,4,30361,True,True,True,False
wifib|device=4|capture=23Jan|frame=2254|row=2034,4,30044,True,True,True,False
wifib|device=4|capture=23Jan|frame=2314|row=2090,4,30100,True,True,True,False
wifib|device=4|capture=23Jan|frame=2377|row=2147,4,30157,True,True,True,False
wifib|device=4|capture=23Jan|frame=2734|row=2488,4,30498,True,True,True,False
wifib|device=4|capture=23Jan|frame=2368|row=2142,4,30152,True,True,True,False
wifib|device=4|capture=23Jan|frame=2561|row=2317,4,30327,True,True,True,False
wifib|device=4|capture=23Jan|frame=2695|row=2449,4,30459,True,True,True,False
wifib|device=4|capture=23Jan|frame=2290|row=2068,4,30078,True,True,True,False
wifib|device=4|capture=23Jan|frame=2352|row=2126,4,30136,True,True,True,False
wifib|device=4|capture=23Jan|frame=2193|row=1985,4,29995,True,True,True,False
wifib|device=4|capture=23Jan|frame=2359|row=2133,4,30143,True,True,True,False
wifib|device=4|capture=23Jan|frame=2238|row=2022,4,30032,True,True,True,False
wifib|device=4|capture=23Jan|frame=2360|row=2134,4,30144,True,True,True,False
wifib|device=4|capture=23Jan|frame=2619|row=2375,4,30385,True,True,True,False
wifib|device=4|capture=23Jan|frame=2180|row=1972,4,29982,True,True,True,False
wifib|device=4|capture=23Jan|frame=2548|row=2306,4,30316,True,True,True,False
wifib|device=4|capture=23Jan|frame=2462|row=2222,4,30232,True,True,True,False
wifib|device=4|capture=23Jan|frame=2395|row=2165,4,30175,True,True,True,False
wifib|device=4|capture=23Jan|frame=2727|row=2481,4,30491,True,True,True,False
wifib|device=4|capture=23Jan|frame=2488|row=2248,4,30258,True,True,True,False
wifib|device=4|capture=23Jan|frame=2662|row=2416,4,30426,True,True,True,False
wifib|device=4|capture=23Jan|frame=2671|row=2425,4,30435,True,True,True,False
wifib|device=4|capture=23Jan|frame=2494|row=2254,4,30264,True,True,True,False
wifib|device=4|capture=23Jan|frame=2349|row=2123,4,30133,True,True,True,False
wifib|device=4|capture=23Jan|frame=2563|row=2319,4,30329,True,True,True,False
wifib|device=4|capture=23Jan|frame=2416|row=2182,4,30192,True,True,True,False
wifib|device=4|capture=23Jan|frame=2331|row=2107,4,30117,True,True,True,False
wifib|device=4|capture=23Jan|frame=2333|row=2109,4,30119,True,True,True,False
wifib|device=4|capture=23Jan|frame=2717|row=2471,4,30481,True,True,True,False
wifib|device=4|capture=23Jan|frame=2663|row=2417,4,30427,True,True,True,False
wifib|device=4|capture=23Jan|frame=2356|row=2130,4,30140,True,True,True,False
wifib|device=4|capture=23Jan|frame=2365|row=2139,4,30149,True,True,True,False
wifib|device=4|capture=23Jan|frame=2286|row=2066,4,30076,True,True,True,False
wifib|device=4|capture=23Jan|frame=2618|row=2374,4,30384,True,True,True,False
wifib|device=4|capture=23Jan|frame=2569|row=2325,4,30335,True,True,True,False
wifib|device=4|capture=23Jan|frame=2240|row=2024,4,30034,True,True,True,False
wifib|device=4|capture=23Jan|frame=2666|row=2420,4,30430,True,True,True,False
wifib|device=4|capture=23Jan|frame=2571|row=2327,4,30337,True,True,True,False
wifib|device=4|capture=23Jan|frame=2332|row=2108,4,30118,True,True,True,False
wifib|device=4|capture=23Jan|frame=2389|row=2159,4,30169,True,True,True,False
wifib|device=4|capture=23Jan|frame=2487|row=2247,4,30257,True,True,True,False
wifib|device=4|capture=23Jan|frame=2224|row=2008,4,30018,True,True,True,False
wifib|device=4|capture=23Jan|frame=2413|row=2179,4,30189,True,True,True,False
wifib|device=4|capture=23Jan|frame=2472|row=2232,4,30242,True,True,True,False
wifib|device=4|capture=23Jan|frame=2484|row=2244,4,30254,True,True,True,False
wifib|device=4|capture=23Jan|frame=2287|row=2067,4,30077,True,True,True,False
wifib|device=4|capture=23Jan|frame=2584|row=2340,4,30350,True,True,True,False
wifib|device=4|capture=23Jan|frame=2605|row=2361,4,30371,True,True,True,False
wifib|device=4|capture=23Jan|frame=2599|row=2355,4,30365,True,True,True,False
wifib|device=4|capture=23Jan|frame=2362|row=2136,4,30146,True,True,True,False
wifib|device=4|capture=23Jan|frame=2655|row=2411,4,30421,True,True,True,False
wifib|device=4|capture=23Jan|frame=2425|row=2189,4,30199,True,True,True,False
wifib|device=4|capture=23Jan|frame=2280|row=2060,4,30070,True,True,True,False
wifib|device=4|capture=23Jan|frame=2506|row=2266,4,30276,True,True,True,False
wifib|device=4|capture=23Jan|frame=2603|row=2359,4,30369,True,True,True,False
wifib|device=4|capture=23Jan|frame=2340|row=2114,4,30124,True,True,True,False
wifib|device=4|capture=23Jan|frame=2304|row=2080,4,30090,True,True,True,False
wifib|device=4|capture=23Jan|frame=2466|row=2226,4,30236,True,True,True,False
wifib|device=4|capture=23Jan|frame=2188|row=1980,4,29990,True,True,True,False
wifib|device=4|capture=23Jan|frame=2481|row=2241,4,30251,True,True,True,False
wifib|device=4|capture=23Jan|frame=2206|row=1996,4,30006,True,True,True,False
wifib|device=4|capture=23Jan|frame=2434|row=2196,4,30206,True,True,True,False
wifib|device=4|capture=23Jan|frame=2643|row=2399,4,30409,True,True,True,False
wifib|device=4|capture=23Jan|frame=2461|row=2221,4,30231,True,True,True,False
wifib|device=4|capture=23Jan|frame=2320|row=2096,4,30106,True,True,True,False
wifib|device=4|capture=23Jan|frame=2310|row=2086,4,30096,True,True,True,False
wifib|device=4|capture=23Jan|frame=2511|row=2271,4,30281,True,True,True,False
wifib|device=4|capture=23Jan|frame=2521|row=2281,4,30291,True,True,True,False
wifib|device=4|capture=23Jan|frame=2390|row=2160,4,30170,True,True,True,False
wifib|device=4|capture=23Jan|frame=2239|row=2023,4,30033,True,True,True,False
wifib|device=4|capture=23Jan|frame=2322|row=2098,4,30108,True,True,True,False
wifib|device=4|capture=23Jan|frame=2747|row=2499,4,30509,True,True,True,False
wifib|device=4|capture=23Jan|frame=2259|row=2039,4,30049,True,True,True,False
wifib|device=4|capture=23Jan|frame=2502|row=2262,4,30272,True,True,True,False
wifib|device=4|capture=23Jan|frame=2384|row=2154,4,30164,True,True,True,False
wifib|device=4|capture=23Jan|frame=2581|row=2337,4,30347,True,True,True,False
wifib|device=4|capture=23Jan|frame=2263|row=2043,4,30053,True,True,True,False
wifib|device=4|capture=23Jan|frame=2366|row=2140,4,30150,True,True,True,False
wifib|device=4|capture=23Jan|frame=2302|row=2078,4,30088,True,True,True,False
wifib|device=4|capture=23Jan|frame=2191|row=1983,4,29993,True,True,True,False
wifib|device=4|capture=23Jan|frame=2381|row=2151,4,30161,True,True,True,False
wifib|device=4|capture=23Jan|frame=2672|row=2426,4,30436,True,True,True,False
wifib|device=4|capture=23Jan|frame=2707|row=2461,4,30471,True,True,True,False
wifib|device=4|capture=23Jan|frame=2549|row=2307,4,30317,True,True,True,False
wifib|device=4|capture=23Jan|frame=2522|row=2282,4,30292,True,True,True,False
wifib|device=4|capture=23Jan|frame=2334|row=2110,4,30120,True,True,True,False
wifib|device=4|capture=23Jan|frame=2200|row=1990,4,30000,True,True,True,False
wifib|device=4|capture=23Jan|frame=2221|row=2007,4,30017,True,True,True,False
wifib|device=4|capture=23Jan|frame=2578|row=2334,4,30344,True,True,True,False
wifib|device=4|capture=23Jan|frame=2220|row=2006,4,30016,True,True,True,False
wifib|device=4|capture=23Jan|frame=2226|row=2010,4,30020,True,True,True,False
wifib|device=4|capture=23Jan|frame=2660|row=2414,4,30424,True,True,True,False
wifib|device=4|capture=23Jan|frame=2283|row=2063,4,30073,True,True,True,False
wifib|device=4|capture=23Jan|frame=2415|row=2181,4,30191,True,True,True,False
wifib|device=4|capture=23Jan|frame=2530|row=2290,4,30300,True,True,True,False
wifib|device=4|capture=23Jan|frame=2529|row=2289,4,30299,True,True,True,False
wifib|device=4|capture=23Jan|frame=2231|row=2015,4,30025,True,True,True,False
wifib|device=4|capture=23Jan|frame=2541|row=2299,4,30309,True,True,True,False
wifib|device=4|capture=23Jan|frame=2385|row=2155,4,30165,True,True,True,False
wifib|device=4|capture=23Jan|frame=2311|row=2087,4,30097,True,True,True,False
